DATA,,,,,,,,,
key,data,,,,,,,,
token_name,Maps.me,,,,,,,,
token_symbol,MAPS,,,,,,,,
start_date,44531,,,,,,,,
start_tokens,10000000000,,,,,,,,
emission_schedule,1D,,,,,,,,
emission_type,linear_unlock,,,,,,,,
emission_incentive,,,,,,,,,
DISTRIBUTION,,,,,,,,,
entity,Private Sale,IEO and Initial Liquidity,Serum Community Fund,MAPS Community Fund,Liquidity & Token Growth,Ecosystem Partners,Project Builders,Technology & Product,Ecosystem Growth & Marketing
t1576,2.762,5,11.721,11.944,2.762,5.525,8.287,5.525,6.196
t1577,2.765,5,11.729,11.953,2.765,5.529,8.294,5.529,6.2
t1578,2.767,5,11.737,11.961,2.767,5.534,8.301,5.534,6.204
t1579,2.769,5,11.746,11.969,2.769,5.538,8.307,5.538,6.208
t1580,2.771,5,11.754,11.977,2.771,5.543,8.314,5.543,6.211
t1581,2.774,5,11.763,11.985,2.774,5.547,8.321,5.547,6.215
t1582,2.776,5,11.771,11.994,2.776,5.552,8.328,5.552,6.219
t1583,2.778,5,11.78,12.002,2.778,5.557,8.335,5.557,6.223
t1584,2.781,5,11.788,12.01,2.781,5.561,8.342,5.561,6.227
t1585,2.783,5,11.797,12.018,2.783,5.566,8.349,5.566,6.231
t1586,2.785,5,11.805,12.026,2.785,5.57,8.355,5.57,6.235
t1587,2.787,5,11.813,12.035,2.787,5.575,8.362,5.575,6.239
t1588,2.79,5,11.822,12.043,2.79,5.579,8.369,5.579,6.242
t1589,2.792,5,11.83,12.051,2.792,5.584,8.376,5.584,6.246
t1590,2.794,5,11.839,12.059,2.794,5.589,8.383,5.589,6.25
t1591,2.797,5,11.847,12.068,2.797,5.593,8.39,5.593,6.254
t1592,2.799,5,11.856,12.076,2.799,5.598,8.396,5.598,6.258
t1593,2.801,5,11.864,12.084,2.801,5.602,8.403,5.602,6.262
t1594,2.803,5,11.872,12.092,2.803,5.607,8.41,5.607,6.266
t1595,2.806,5,11.881,12.1,2.806,5.611,8.417,5.611,6.27
t1596,2.808,5,11.889,12.109,2.808,5.616,8.424,5.616,6.273
t1597,2.81,5,11.898,12.117,2.81,5.62,8.431,5.62,6.277
t1598,2.812,5,11.906,12.125,2.812,5.625,8.438,5.625,6.281
t1599,2.815,5,11.915,12.133,2.815,5.63,8.444,5.63,6.285
t1600,2.817,5,11.923,12.141,2.817,5.634,8.451,5.634,6.289
t1601,2.819,5,11.932,12.15,2.819,5.639,8.458,5.639,6.293
t1602,2.822,5,11.94,12.158,2.822,5.643,8.465,5.643,6.297
t1603,2.824,5,11.948,12.166,2.824,5.648,8.472,5.648,6.301
t1604,2.826,5,11.957,12.174,2.826,5.652,8.479,5.652,6.305
t1605,2.828,5,11.965,12.182,2.828,5.657,8.485,5.657,6.308
t1606,2.831,5,11.974,12.191,2.831,5.661,8.492,5.661,6.312
t1607,2.833,5,11.982,12.199,2.833,5.666,8.499,5.666,6.316
t1608,2.835,5,11.991,12.207,2.835,5.671,8.506,5.671,6.32
t1609,2.838,5,11.999,12.215,2.838,5.675,8.513,5.675,6.324
t1610,2.84,5,12.008,12.224,2.84,5.68,8.52,5.68,6.328
t1611,2.842,5,12.016,12.232,2.842,5.684,8.526,5.684,6.332
t1612,2.844,5,12.024,12.24,2.844,5.689,8.533,5.689,6.336
t1613,2.847,5,12.033,12.248,2.847,5.693,8.54,5.693,6.339
t1614,2.849,5,12.041,12.256,2.849,5.698,8.547,5.698,6.343
t1615,2.851,5,12.05,12.265,2.851,5.703,8.554,5.703,6.347
t1616,2.854,5,12.058,12.273,2.854,5.707,8.561,5.707,6.351
t1617,2.856,5,12.067,12.281,2.856,5.712,8.568,5.712,6.355
t1618,2.858,5,12.075,12.289,2.858,5.716,8.574,5.716,6.359
t1619,2.86,5,12.083,12.297,2.86,5.721,8.581,5.721,6.363
t1620,2.863,5,12.092,12.306,2.863,5.725,8.588,5.725,6.367
t1621,2.865,5,12.1,12.314,2.865,5.73,8.595,5.73,6.37
t1622,2.867,5,12.109,12.322,2.867,5.734,8.602,5.734,6.374
t1623,2.87,5,12.117,12.33,2.87,5.739,8.609,5.739,6.378
t1624,2.872,5,12.126,12.339,2.872,5.744,8.615,5.744,6.382
t1625,2.874,5,12.134,12.347,2.874,5.748,8.622,5.748,6.386
t1626,2.876,5,12.143,12.355,2.876,5.753,8.629,5.753,6.39
t1627,2.879,5,12.151,12.363,2.879,5.757,8.636,5.757,6.394
t1628,2.881,5,12.159,12.371,2.881,5.762,8.643,5.762,6.398
t1629,2.883,5,12.168,12.38,2.883,5.766,8.65,5.766,6.401
t1630,2.885,5,12.176,12.388,2.885,5.771,8.656,5.771,6.405
t1631,2.888,5,12.185,12.396,2.888,5.776,8.663,5.776,6.409
t1632,2.89,5,12.193,12.404,2.89,5.78,8.67,5.78,6.413
t1633,2.892,5,12.202,12.412,2.892,5.785,8.677,5.785,6.417
t1634,2.895,5,12.21,12.421,2.895,5.789,8.684,5.789,6.421
t1635,2.897,5,12.219,12.429,2.897,5.794,8.691,5.794,6.425
t1636,2.899,5,12.227,12.437,2.899,5.798,8.698,5.798,6.429
t1637,2.901,5,12.235,12.445,2.901,5.803,8.704,5.803,6.432
t1638,2.904,5,12.244,12.453,2.904,5.807,8.711,5.807,6.436
t1639,2.906,5,12.252,12.462,2.906,5.812,8.718,5.812,6.44
t1640,2.908,5,12.261,12.47,2.908,5.817,8.725,5.817,6.444
t1641,2.911,5,12.269,12.478,2.911,5.821,8.732,5.821,6.448
t1642,2.913,5,12.278,12.486,2.913,5.826,8.739,5.826,6.452
t1643,2.915,5,12.286,12.495,2.915,5.83,8.745,5.83,6.456
t1644,2.917,5,12.294,12.503,2.917,5.835,8.752,5.835,6.46
t1645,2.92,5,12.303,12.511,2.92,5.839,8.759,5.839,6.464
t1646,2.922,5,12.311,12.519,2.922,5.844,8.766,5.844,6.467
t1647,2.924,5,12.32,12.527,2.924,5.849,8.773,5.849,6.471
t1648,2.927,5,12.328,12.536,2.927,5.853,8.78,5.853,6.475
t1649,2.929,5,12.337,12.544,2.929,5.858,8.786,5.858,6.479
t1650,2.931,5,12.345,12.552,2.931,5.862,8.793,5.862,6.483
t1651,2.933,5,12.354,12.56,2.933,5.867,8.8,5.867,6.487
t1652,2.936,5,12.362,12.568,2.936,5.871,8.807,5.871,6.491
t1653,2.938,5,12.37,12.577,2.938,5.876,8.814,5.876,6.495
t1654,2.94,5,12.379,12.585,2.94,5.88,8.821,5.88,6.498
t1655,2.943,5,12.387,12.593,2.943,5.885,8.828,5.885,6.502
t1656,2.945,5,12.396,12.601,2.945,5.89,8.834,5.89,6.506
t1657,2.947,5,12.404,12.609,2.947,5.894,8.841,5.894,6.51
t1658,2.949,5,12.413,12.618,2.949,5.899,8.848,5.899,6.514
t1659,2.952,5,12.421,12.626,2.952,5.903,8.855,5.903,6.518
t1660,2.954,5,12.43,12.634,2.954,5.908,8.862,5.908,6.522
t1661,2.956,5,12.438,12.642,2.956,5.912,8.869,5.912,6.526
t1662,2.958,5,12.446,12.651,2.958,5.917,8.875,5.917,6.529
t1663,2.961,5,12.455,12.659,2.961,5.922,8.882,5.922,6.533
t1664,2.963,5,12.463,12.667,2.963,5.926,8.889,5.926,6.537
t1665,2.965,5,12.472,12.675,2.965,5.931,8.896,5.931,6.541
t1666,2.968,5,12.48,12.683,2.968,5.935,8.903,5.935,6.545
t1667,2.97,5,12.489,12.692,2.97,5.94,8.91,5.94,6.549
t1668,2.972,5,12.497,12.7,2.972,5.944,8.917,5.944,6.553
t1669,2.974,5,12.505,12.708,2.974,5.949,8.923,5.949,6.557
t1670,2.977,5,12.514,12.716,2.977,5.953,8.93,5.953,6.56
t1671,2.979,5,12.522,12.724,2.979,5.958,8.937,5.958,6.564
t1672,2.981,5,12.531,12.733,2.981,5.963,8.944,5.963,6.568
t1673,2.984,5,12.539,12.741,2.984,5.967,8.951,5.967,6.572
t1674,2.986,5,12.548,12.749,2.986,5.972,8.958,5.972,6.576
t1675,2.988,5,12.556,12.757,2.988,5.976,8.964,5.976,6.58
t1676,2.99,5,12.565,12.766,2.99,5.981,8.971,5.981,6.584
t1677,2.993,5,12.573,12.774,2.993,5.985,8.978,5.985,6.588
t1678,2.995,5,12.581,12.782,2.995,5.99,8.985,5.99,6.591
t1679,2.997,5,12.59,12.79,2.997,5.995,8.992,5.995,6.595
t1680,3,5,12.598,12.798,3,5.999,8.999,5.999,6.599
t1681,3.002,5,12.607,12.807,3.002,6.004,9.005,6.004,6.603
t1682,3.004,5,12.615,12.815,3.004,6.008,9.012,6.008,6.607
t1683,3.006,5,12.624,12.823,3.006,6.013,9.019,6.013,6.611
t1684,3.009,5,12.632,12.831,3.009,6.017,9.026,6.017,6.615
t1685,3.011,5,12.641,12.839,3.011,6.022,9.033,6.022,6.619
t1686,3.013,5,12.649,12.848,3.013,6.026,9.04,6.026,6.622
t1687,3.016,5,12.657,12.856,3.016,6.031,9.047,6.031,6.626
t1688,3.018,5,12.666,12.864,3.018,6.036,9.053,6.036,6.63
t1689,3.02,5,12.674,12.872,3.02,6.04,9.06,6.04,6.634
t1690,3.022,5,12.683,12.88,3.022,6.045,9.067,6.045,6.638
t1691,3.025,5,12.691,12.889,3.025,6.049,9.074,6.049,6.642
t1692,3.027,5,12.7,12.897,3.027,6.054,9.081,6.054,6.646
t1693,3.029,5,12.708,12.905,3.029,6.058,9.088,6.058,6.65
t1694,3.031,5,12.716,12.913,3.031,6.063,9.094,6.063,6.654
t1695,3.034,5,12.725,12.922,3.034,6.068,9.101,6.068,6.657
t1696,3.036,5,12.733,12.93,3.036,6.072,9.108,6.072,6.661
t1697,3.038,5,12.742,12.938,3.038,6.077,9.115,6.077,6.665
t1698,3.041,5,12.75,12.946,3.041,6.081,9.122,6.081,6.669
t1699,3.043,5,12.759,12.954,3.043,6.086,9.129,6.086,6.673
t1700,3.045,5,12.767,12.963,3.045,6.09,9.135,6.09,6.677
t1701,3.047,5,12.776,12.971,3.047,6.095,9.142,6.095,6.681
t1702,3.05,5,12.784,12.979,3.05,6.099,9.149,6.099,6.685
t1703,3.052,5,12.792,12.987,3.052,6.104,9.156,6.104,6.688
t1704,3.054,5,12.801,12.995,3.054,6.109,9.163,6.109,6.692
t1705,3.057,5,12.809,13.004,3.057,6.113,9.17,6.113,6.696
t1706,3.059,5,12.818,13.012,3.059,6.118,9.177,6.118,6.7
t1707,3.061,5,12.826,13.02,3.061,6.122,9.183,6.122,6.704
t1708,3.063,5,12.835,13.028,3.063,6.127,9.19,6.127,6.708
t1709,3.066,5,12.843,13.036,3.066,6.131,9.197,6.131,6.712
t1710,3.068,5,12.852,13.045,3.068,6.136,9.204,6.136,6.716
t1711,3.07,5,12.86,13.053,3.07,6.141,9.211,6.141,6.719
t1712,3.073,5,12.868,13.061,3.073,6.145,9.218,6.145,6.723
t1713,3.075,5,12.877,13.069,3.075,6.15,9.224,6.15,6.727
t1714,3.077,5,12.885,13.078,3.077,6.154,9.231,6.154,6.731
t1715,3.079,5,12.894,13.086,3.079,6.159,9.238,6.159,6.735
t1716,3.082,5,12.902,13.094,3.082,6.163,9.245,6.163,6.739
t1717,3.084,5,12.911,13.102,3.084,6.168,9.252,6.168,6.743
t1718,3.086,5,12.919,13.11,3.086,6.172,9.259,6.172,6.747
t1719,3.089,5,12.927,13.119,3.089,6.177,9.266,6.177,6.75
t1720,3.091,5,12.936,13.127,3.091,6.182,9.272,6.182,6.754
t1721,3.093,5,12.944,13.135,3.093,6.186,9.279,6.186,6.758
t1722,3.095,5,12.953,13.143,3.095,6.191,9.286,6.191,6.762
t1723,3.098,5,12.961,13.151,3.098,6.195,9.293,6.195,6.766
t1724,3.1,5,12.97,13.16,3.1,6.2,9.3,6.2,6.77
t1725,3.102,5,12.978,13.168,3.102,6.204,9.307,6.204,6.774
t1726,3.104,5,12.987,13.176,3.104,6.209,9.313,6.209,6.778
t1727,3.107,5,12.995,13.184,3.107,6.214,9.32,6.214,6.781
t1728,3.109,5,13.003,13.193,3.109,6.218,9.327,6.218,6.785
t1729,3.111,5,13.012,13.201,3.111,6.223,9.334,6.223,6.789
t1730,3.114,5,13.02,13.209,3.114,6.227,9.341,6.227,6.793
t1731,3.116,5,13.029,13.217,3.116,6.232,9.348,6.232,6.797
t1732,3.118,5,13.037,13.225,3.118,6.236,9.354,6.236,6.801
t1733,3.12,5,13.046,13.234,3.12,6.241,9.361,6.241,6.805
t1734,3.123,5,13.054,13.242,3.123,6.245,9.368,6.245,6.809
t1735,3.125,5,13.063,13.25,3.125,6.25,9.375,6.25,6.813
t1736,3.127,5,13.071,13.258,3.127,6.255,9.382,6.255,6.816
t1737,3.13,5,13.079,13.266,3.13,6.259,9.389,6.259,6.82
t1738,3.132,5,13.088,13.275,3.132,6.264,9.396,6.264,6.824
t1739,3.134,5,13.096,13.283,3.134,6.268,9.402,6.268,6.828
t1740,3.136,5,13.105,13.291,3.136,6.273,9.409,6.273,6.832
t1741,3.139,5,13.113,13.299,3.139,6.277,9.416,6.277,6.836
t1742,3.141,5,13.122,13.307,3.141,6.282,9.423,6.282,6.84
t1743,3.143,5,13.13,13.316,3.143,6.286,9.43,6.286,6.844
t1744,3.146,5,13.138,13.324,3.146,6.291,9.437,6.291,6.847
t1745,3.148,5,13.147,13.332,3.148,6.296,9.443,6.296,6.851
t1746,3.15,5,13.155,13.34,3.15,6.3,9.45,6.3,6.855
t1747,3.152,5,13.164,13.349,3.152,6.305,9.457,6.305,6.859
t1748,3.155,5,13.172,13.357,3.155,6.309,9.464,6.309,6.863
t1749,3.157,5,13.181,13.365,3.157,6.314,9.471,6.314,6.867
t1750,3.159,5,13.189,13.373,3.159,6.318,9.478,6.318,6.871
t1751,3.161,5,13.198,13.381,3.161,6.323,9.484,6.323,6.875
t1752,3.164,5,13.206,13.39,3.164,6.328,9.491,6.328,6.878
t1753,3.166,5,13.214,13.398,3.166,6.332,9.498,6.332,6.882
t1754,3.168,5,13.223,13.406,3.168,6.337,9.505,6.337,6.886
t1755,3.171,5,13.231,13.414,3.171,6.341,9.512,6.341,6.89
t1756,3.173,5,13.24,13.422,3.173,6.346,9.519,6.346,6.894
t1757,3.175,5,13.248,13.431,3.175,6.35,9.526,6.35,6.898
t1758,3.177,5,13.257,13.439,3.177,6.355,9.532,6.355,6.902
t1759,3.18,5,13.265,13.447,3.18,6.359,9.539,6.359,6.906
t1760,3.182,5,13.273,13.455,3.182,6.364,9.546,6.364,6.909
t1761,3.184,5,13.282,13.464,3.184,6.369,9.553,6.369,6.913
t1762,3.187,5,13.29,13.472,3.187,6.373,9.56,6.373,6.917
t1763,3.189,5,13.299,13.48,3.189,6.378,9.567,6.378,6.921
t1764,3.191,5,13.307,13.488,3.191,6.382,9.573,6.382,6.925
t1765,3.193,5,13.316,13.496,3.193,6.387,9.58,6.387,6.929
t1766,3.196,5,13.324,13.505,3.196,6.391,9.587,6.391,6.933
t1767,3.198,5,13.333,13.513,3.198,6.396,9.594,6.396,6.937
t1768,3.2,5,13.341,13.521,3.2,6.401,9.601,6.401,6.94
t1769,3.203,5,13.349,13.529,3.203,6.405,9.608,6.405,6.944
t1770,3.205,5,13.358,13.537,3.205,6.41,9.615,6.41,6.948
t1771,3.207,5,13.366,13.546,3.207,6.414,9.621,6.414,6.952
t1772,3.209,5,13.375,13.554,3.209,6.419,9.628,6.419,6.956
t1773,3.212,5,13.383,13.562,3.212,6.423,9.635,6.423,6.96
t1774,3.214,5,13.392,13.57,3.214,6.428,9.642,6.428,6.964
t1775,3.216,5,13.4,13.578,3.216,6.432,9.649,6.432,6.968
t1776,3.219,5,13.409,13.587,3.219,6.437,9.656,6.437,6.971
t1777,3.221,5,13.417,13.595,3.221,6.442,9.662,6.442,6.975
t1778,3.223,5,13.425,13.603,3.223,6.446,9.669,6.446,6.979
t1779,3.225,5,13.434,13.611,3.225,6.451,9.676,6.451,6.983
t1780,3.228,5,13.442,13.62,3.228,6.455,9.683,6.455,6.987
t1781,3.23,5,13.451,13.628,3.23,6.46,9.69,6.46,6.991
t1782,3.232,5,13.459,13.636,3.232,6.464,9.697,6.464,6.995
t1783,3.234,5,13.468,13.644,3.234,6.469,9.703,6.469,6.999
t1784,3.237,5,13.476,13.652,3.237,6.474,9.71,6.474,7.003
t1785,3.239,5,13.484,13.661,3.239,6.478,9.717,6.478,7.006
t1786,3.241,5,13.493,13.669,3.241,6.483,9.724,6.483,7.01
t1787,3.244,5,13.501,13.677,3.244,6.487,9.731,6.487,7.014
t1788,3.246,5,13.51,13.685,3.246,6.492,9.738,6.492,7.018
t1789,3.248,5,13.518,13.693,3.248,6.496,9.745,6.496,7.022
t1790,3.25,5,13.527,13.702,3.25,6.501,9.751,6.501,7.026
t1791,3.253,5,13.535,13.71,3.253,6.505,9.758,6.505,7.03
t1792,3.255,5,13.544,13.718,3.255,6.51,9.765,6.51,7.034
t1793,3.257,5,13.552,13.726,3.257,6.515,9.772,6.515,7.037
t1794,3.26,5,13.56,13.734,3.26,6.519,9.779,6.519,7.041
t1795,3.262,5,13.569,13.743,3.262,6.524,9.786,6.524,7.045
t1796,3.264,5,13.577,13.751,3.264,6.528,9.792,6.528,7.049
t1797,3.266,5,13.586,13.759,3.266,6.533,9.799,6.533,7.053
t1798,3.269,5,13.594,13.767,3.269,6.537,9.806,6.537,7.057
t1799,3.271,5,13.603,13.776,3.271,6.542,9.813,6.542,7.061
t1800,3.273,5,13.611,13.784,3.273,6.547,9.82,6.547,7.065
t1801,3.276,5,13.62,13.792,3.276,6.551,9.827,6.551,7.068
t1802,3.278,5,13.628,13.8,3.278,6.556,9.833,6.556,7.072
t1803,3.28,5,13.636,13.808,3.28,6.56,9.84,6.56,7.076
t1804,3.282,5,13.645,13.817,3.282,6.565,9.847,6.565,7.08
t1805,3.285,5,13.653,13.825,3.285,6.569,9.854,6.569,7.084
t1806,3.287,5,13.662,13.833,3.287,6.574,9.861,6.574,7.088
t1807,3.289,5,13.67,13.841,3.289,6.578,9.868,6.578,7.092
t1808,3.292,5,13.679,13.849,3.292,6.583,9.875,6.583,7.096
t1809,3.294,5,13.687,13.858,3.294,6.588,9.881,6.588,7.099
t1810,3.296,5,13.695,13.866,3.296,6.592,9.888,6.592,7.103
t1811,3.298,5,13.704,13.874,3.298,6.597,9.895,6.597,7.107
t1812,3.301,5,13.712,13.882,3.301,6.601,9.902,6.601,7.111
t1813,3.303,5,13.721,13.891,3.303,6.606,9.909,6.606,7.115
t1814,3.305,5,13.729,13.899,3.305,6.61,9.916,6.61,7.119
t1815,3.307,5,13.738,13.907,3.307,6.615,9.922,6.615,7.123
t1816,3.31,5,13.746,13.915,3.31,6.62,9.929,6.62,7.127
t1817,3.312,5,13.755,13.923,3.312,6.624,9.936,6.624,7.13
t1818,3.314,5,13.763,13.932,3.314,6.629,9.943,6.629,7.134
t1819,3.317,5,13.771,13.94,3.317,6.633,9.95,6.633,7.138
t1820,3.319,5,13.78,13.948,3.319,6.638,9.957,6.638,7.142
t1821,3.321,5,13.788,13.956,3.321,6.642,9.964,6.642,7.146
t1822,3.323,5,13.797,13.964,3.323,6.647,9.97,6.647,7.15
t1823,3.326,5,13.805,13.973,3.326,6.651,9.977,6.651,7.154
t1824,3.328,5,13.814,13.981,3.328,6.656,9.984,6.656,7.158
t1825,3.33,5,13.822,13.989,3.33,6.661,9.991,6.661,7.161
t1826,3.333,5,13.831,13.997,3.333,6.665,9.998,6.665,7.165
t1827,3.335,5,13.839,14.005,3.335,6.67,10.005,6.67,7.169
t1828,3.337,5,13.847,14.014,3.337,6.674,10.011,6.674,7.173
t1829,3.339,5,13.856,14.022,3.339,6.679,10.018,6.679,7.177
t1830,3.342,5,13.864,14.03,3.342,6.683,10.025,6.683,7.181
t1831,3.344,5,13.873,14.038,3.344,6.688,10.032,6.688,7.185
t1832,3.346,5,13.881,14.047,3.346,6.693,10.039,6.693,7.189
t1833,3.349,5,13.89,14.055,3.349,6.697,10.046,6.697,7.193
t1834,3.351,5,13.898,14.063,3.351,6.702,10.052,6.702,7.196
t1835,3.353,5,13.906,14.071,3.353,6.706,10.059,6.706,7.2
t1836,3.355,5,13.915,14.079,3.355,6.711,10.066,6.711,7.204
t1837,3.358,5,13.923,14.088,3.358,6.715,10.073,6.715,7.208
t1838,3.36,5,13.932,14.096,3.36,6.72,10.08,6.72,7.212
t1839,3.362,5,13.94,14.104,3.362,6.724,10.087,6.724,7.216
t1840,3.365,5,13.949,14.112,3.365,6.729,10.094,6.729,7.22
t1841,3.367,5,13.957,14.12,3.367,6.734,10.1,6.734,7.224
t1842,3.369,5,13.966,14.129,3.369,6.738,10.107,6.738,7.227
t1843,3.371,5,13.974,14.137,3.371,6.743,10.114,6.743,7.231
t1844,3.374,5,13.982,14.145,3.374,6.747,10.121,6.747,7.235
t1845,3.376,5,13.991,14.153,3.376,6.752,10.128,6.752,7.239
t1846,3.378,5,13.999,14.161,3.378,6.756,10.135,6.756,7.243
t1847,3.38,5,14.008,14.17,3.38,6.761,10.141,6.761,7.247
t1848,3.383,5,14.016,14.178,3.383,6.766,10.148,6.766,7.251
t1849,3.385,5,14.025,14.186,3.385,6.77,10.155,6.77,7.255
t1850,3.387,5,14.033,14.194,3.387,6.775,10.162,6.775,7.258
t1851,3.39,5,14.042,14.203,3.39,6.779,10.169,6.779,7.262
t1852,3.392,5,14.05,14.211,3.392,6.784,10.176,6.784,7.266
t1853,3.394,5,14.058,14.219,3.394,6.788,10.182,6.788,7.27
t1854,3.396,5,14.067,14.227,3.396,6.793,10.189,6.793,7.274
t1855,3.399,5,14.075,14.235,3.399,6.797,10.196,6.797,7.278
t1856,3.401,5,14.084,14.244,3.401,6.802,10.203,6.802,7.282
t1857,3.403,5,14.092,14.252,3.403,6.807,10.21,6.807,7.286
t1858,3.406,5,14.101,14.26,3.406,6.811,10.217,6.811,7.289
t1859,3.408,5,14.109,14.268,3.408,6.816,10.224,6.816,7.293
t1860,3.41,5,14.117,14.276,3.41,6.82,10.23,6.82,7.297
t1861,3.412,5,14.126,14.285,3.412,6.825,10.237,6.825,7.301
t1862,3.415,5,14.134,14.293,3.415,6.829,10.244,6.829,7.305
t1863,3.417,5,14.143,14.301,3.417,6.834,10.251,6.834,7.309
t1864,3.419,5,14.151,14.309,3.419,6.839,10.258,6.839,7.313
t1865,3.422,5,14.16,14.318,3.422,6.843,10.265,6.843,7.317
t1866,3.424,5,14.168,14.326,3.424,6.848,10.271,6.848,7.32
t1867,3.426,5,14.177,14.334,3.426,6.852,10.278,6.852,7.324
t1868,3.428,5,14.185,14.342,3.428,6.857,10.285,6.857,7.328
t1869,3.431,5,14.193,14.35,3.431,6.861,10.292,6.861,7.332
t1870,3.433,5,14.202,14.359,3.433,6.866,10.299,6.866,7.336
t1871,3.435,5,14.21,14.367,3.435,6.87,10.306,6.87,7.34
t1872,3.437,5,14.219,14.375,3.437,6.875,10.313,6.875,7.344
t1873,3.44,5,14.227,14.383,3.44,6.88,10.319,6.88,7.348
t1874,3.442,5,14.236,14.391,3.442,6.884,10.326,6.884,7.352
t1875,3.444,5,14.244,14.4,3.444,6.889,10.333,6.889,7.355
t1876,3.447,5,14.253,14.408,3.447,6.893,10.34,6.893,7.359
t1877,3.449,5,14.261,14.416,3.449,6.898,10.347,6.898,7.363
t1878,3.451,5,14.269,14.424,3.451,6.902,10.354,6.902,7.367
t1879,3.453,5,14.278,14.432,3.453,6.907,10.36,6.907,7.371
t1880,3.456,5,14.286,14.441,3.456,6.911,10.367,6.911,7.375
t1881,3.458,5,14.295,14.449,3.458,6.916,10.374,6.916,7.379
t1882,3.46,5,14.303,14.457,3.46,6.921,10.381,6.921,7.383
t1883,3.463,5,14.312,14.465,3.463,6.925,10.388,6.925,7.386
t1884,3.465,5,14.32,14.474,3.465,6.93,10.395,6.93,7.39
t1885,3.467,5,14.328,14.482,3.467,6.934,10.401,6.934,7.394
t1886,3.469,5,14.337,14.49,3.469,6.939,10.408,6.939,7.398
t1887,3.472,5,14.345,14.498,3.472,6.943,10.415,6.943,7.402
t1888,3.474,5,14.354,14.506,3.474,6.948,10.422,6.948,7.406
t1889,3.476,5,14.362,14.515,3.476,6.953,10.429,6.953,7.41
t1890,3.479,5,14.371,14.523,3.479,6.957,10.436,6.957,7.414
t1891,3.481,5,14.379,14.531,3.481,6.962,10.443,6.962,7.417
t1892,3.483,5,14.388,14.539,3.483,6.966,10.449,6.966,7.421
t1893,3.485,5,14.396,14.547,3.485,6.971,10.456,6.971,7.425
t1894,3.488,5,14.404,14.556,3.488,6.975,10.463,6.975,7.429
t1895,3.49,5,14.413,14.564,3.49,6.98,10.47,6.98,7.433
t1896,3.492,5,14.421,14.572,3.492,6.984,10.477,6.984,7.437
t1897,3.495,5,14.43,14.58,3.495,6.989,10.484,6.989,7.441
t1898,3.497,5,14.438,14.589,3.497,6.994,10.49,6.994,7.445
t1899,3.499,5,14.447,14.597,3.499,6.998,10.497,6.998,7.448
t1900,3.501,5,14.455,14.605,3.501,7.003,10.504,7.003,7.452
t1901,3.504,5,14.464,14.613,3.504,7.007,10.511,7.007,7.456
t1902,3.506,5,14.472,14.621,3.506,7.012,10.518,7.012,7.46
t1903,3.508,5,14.48,14.63,3.508,7.016,10.525,7.016,7.464
t1904,3.51,5,14.489,14.638,3.51,7.021,10.531,7.021,7.468
t1905,3.513,5,14.497,14.646,3.513,7.026,10.538,7.026,7.472
t1906,3.515,5,14.506,14.654,3.515,7.03,10.545,7.03,7.476
t1907,3.517,5,14.514,14.662,3.517,7.035,10.552,7.035,7.479
t1908,3.52,5,14.523,14.671,3.52,7.039,10.559,7.039,7.483
t1909,3.522,5,14.531,14.679,3.522,7.044,10.566,7.044,7.487
t1910,3.524,5,14.539,14.687,3.524,7.048,10.573,7.048,7.491
t1911,3.526,5,14.548,14.695,3.526,7.053,10.579,7.053,7.495
t1912,3.529,5,14.556,14.703,3.529,7.057,10.586,7.057,7.499
t1913,3.531,5,14.565,14.712,3.531,7.062,10.593,7.062,7.503
t1914,3.533,5,14.573,14.72,3.533,7.067,10.6,7.067,7.507
t1915,3.536,5,14.582,14.728,3.536,7.071,10.607,7.071,7.51
t1916,3.538,5,14.59,14.736,3.538,7.076,10.614,7.076,7.514
t1917,3.54,5,14.599,14.745,3.54,7.08,10.62,7.08,7.518
t1918,3.542,5,14.607,14.753,3.542,7.085,10.627,7.085,7.522
t1919,3.545,5,14.615,14.761,3.545,7.089,10.634,7.089,7.526
t1920,3.547,5,14.624,14.769,3.547,7.094,10.641,7.094,7.53
t1921,3.549,5,14.632,14.777,3.549,7.099,10.648,7.099,7.534
t1922,3.552,5,14.641,14.786,3.552,7.103,10.655,7.103,7.538
t1923,3.554,5,14.649,14.794,3.554,7.108,10.661,7.108,7.542
t1924,3.556,5,14.658,14.802,3.556,7.112,10.668,7.112,7.545
t1925,3.558,5,14.666,14.81,3.558,7.117,10.675,7.117,7.549
t1926,3.561,5,14.674,14.818,3.561,7.121,10.682,7.121,7.553
t1927,3.563,5,14.683,14.827,3.563,7.126,10.689,7.126,7.557
t1928,3.565,5,14.691,14.835,3.565,7.13,10.696,7.13,7.561
t1929,3.568,5,14.7,14.843,3.568,7.135,10.703,7.135,7.565
t1930,3.57,5,14.708,14.851,3.57,7.14,10.709,7.14,7.569
t1931,3.572,5,14.717,14.859,3.572,7.144,10.716,7.144,7.573
t1932,3.574,5,14.725,14.868,3.574,7.149,10.723,7.149,7.576
t1933,3.577,5,14.734,14.876,3.577,7.153,10.73,7.153,7.58
t1934,3.579,5,14.742,14.884,3.579,7.158,10.737,7.158,7.584
t1935,3.581,5,14.75,14.892,3.581,7.162,10.744,7.162,7.588
t1936,3.583,5,14.759,14.901,3.583,7.167,10.75,7.167,7.592
